query_id,cv,recall
4984,0.27092,1.0
4985,0.18529,0.91
4986,0.186537,0.86
4987,0.192722,0.86
4988,0.21413,0.96
4989,0.192801,0.99
4990,0.299839,0.9
4991,0.152005,0.81
4992,0.254879,0.99
4993,0.212671,0.9
4994,0.185427,0.84
4995,0.171363,0.73
4996,0.161642,0.82
4997,0.17841,0.93
4998,0.137342,0.58
4999,0.166435,0.77
5000,0.138078,0.56
5001,0.182791,0.84
5002,0.243603,1.0
5003,0.195938,0.85
5004,0.139823,0.63
5005,0.177647,0.83
5006,0.180804,0.8
5007,0.177099,0.89
5008,0.163806,0.8
5009,0.184223,0.79
5010,0.154232,0.72
5011,0.193506,0.89
5012,0.273219,0.98
5013,0.146917,0.8
5014,0.158019,0.83
5015,0.215864,0.96
5016,0.147191,0.7
5017,0.204468,0.96
5018,0.259066,0.99
5019,0.27853,0.98
5020,0.17774,0.88
5021,0.181659,0.88
5022,0.132815,0.51
5023,0.162464,0.79
5024,0.861553,1.0
5025,0.51956,1.0
5026,0.167056,0.82
5027,0.164056,0.73
5028,0.200294,0.94
5029,0.158186,0.8
5030,0.21509,0.96
5031,0.205776,1.0
5032,0.226447,0.94
5033,0.174747,0.89
5034,0.119888,0.71
5035,0.21061,0.94
5036,0.133152,0.8
5037,0.181503,0.89
5038,0.211826,0.98
5039,0.245535,0.95
5040,0.256037,1.0
5041,0.162983,0.77
5042,0.347464,1.0
5043,0.185684,0.97
5044,0.145382,0.73
5045,0.211201,0.85
5046,0.149366,0.7
5047,0.175618,0.84
5048,0.171781,0.81
5049,0.203817,0.95
5050,0.230129,1.0
5051,0.167938,0.91
5052,0.576972,1.0
5053,0.172162,0.72
5054,0.20609,0.93
5055,0.186396,0.87
5056,0.169957,0.68
5057,0.171404,0.86
5058,0.189623,0.91
5059,0.175196,0.89
5060,0.193899,0.94
5061,0.127119,0.5
5062,0.136432,0.64
5063,0.20613,0.84
5064,0.179621,0.71
5065,0.137034,0.78
5066,0.168144,0.69
5067,0.196025,0.87
5068,0.14975,0.76
5069,0.256029,0.98
5070,0.168139,0.73
5071,0.146465,0.72
5072,0.2032,0.96
5073,0.228326,1.0
5074,0.127738,0.66
5075,0.171289,0.8
5076,0.165727,0.87
5077,0.274708,0.98
5078,0.207332,0.89
5079,0.198369,0.95
5080,0.174036,0.82
5081,0.168986,0.84
5082,0.193807,0.89
5083,0.176087,0.9
5084,0.166442,0.69
5085,0.147258,0.9
5086,0.228447,0.96
5087,0.339176,1.0
5088,0.14655,0.79
5089,0.195848,0.95
5090,0.157455,0.84
5091,0.159819,0.81
5092,0.188304,0.86
5093,0.15353,0.55
5094,0.233597,1.0
5095,0.150857,0.71
5096,0.211272,0.99
5097,0.162081,0.86
5098,0.202896,0.98
5099,0.195014,0.8
5100,0.170284,0.81
5101,0.315453,1.0
5102,0.264723,0.91
5103,0.158963,0.89
5104,0.272459,0.99
5105,0.20447,0.97
5106,0.207627,0.99
5107,0.192906,0.89
5108,0.165824,0.77
5109,0.168836,0.75
5110,0.194539,0.96
5111,0.147908,0.78
5112,0.241839,0.99
5113,0.23963,0.99
5114,0.199855,0.97
5115,0.175631,0.84
5116,1.50816,1.0
5117,0.332655,1.0
5118,0.157002,0.8
5119,0.16055,0.64
5120,0.28699,1.0
5121,0.174862,0.87
5122,0.169202,0.91
5123,0.161857,0.58
5124,0.158754,0.76
5125,0.190403,0.89
5126,0.180055,0.91
5127,0.225057,0.91
5128,0.182985,0.94
5129,0.241343,0.98
5130,0.172006,0.74
5131,0.228931,0.93
5132,0.168154,0.76
5133,0.145661,0.77
5134,0.167681,0.69
5135,0.178345,0.93
5136,0.199919,0.97
5137,0.491873,1.0
5138,0.203391,0.86
5139,0.207294,0.91
5140,0.179335,0.85
5141,2.237,1.0
5142,0.188763,0.87
5143,0.207456,0.97
5144,0.252577,0.98
5145,0.179358,0.81
5146,0.321887,1.0
5147,0.268895,1.0
5148,0.197396,0.94
5149,0.186825,0.85
5150,0.195899,0.88
5151,0.203378,0.98
5152,0.240078,0.96
5153,0.174404,0.86
5154,0.223344,0.94
5155,0.21499,1.0
5156,0.237205,1.0
5157,0.161569,0.78
5158,0.152764,0.74
5159,0.234899,0.94
5160,0.269669,0.99
5161,0.152956,0.57
5162,0.189327,0.93
5163,0.208109,0.94
5164,0.185155,0.97
5165,0.210423,0.91
5166,0.207618,0.96
5167,0.167783,0.81
5168,0.212855,0.97
5169,0.227514,0.99
5170,0.196313,0.92
5171,0.192197,0.88
5172,0.200876,0.94
5173,0.148403,0.62
5174,0.258666,0.93
5175,0.169651,0.76
5176,0.191839,0.82
5177,0.180653,0.87
5178,0.183247,0.89
5179,0.201111,0.99
5180,0.1512,0.88
5181,0.289452,0.95
5182,0.216249,0.95
5183,0.316224,0.99
5184,0.188675,0.92
5185,0.25708,0.98
5186,0.166024,0.84
5187,0.119251,0.32
5188,0.227768,0.98
5189,0.165953,0.73
5190,0.169071,0.84
5191,0.15852,0.79
5192,0.191656,0.87
5193,0.150471,0.74
5194,0.168609,0.75
5195,0.153837,0.72
5196,0.158401,0.68
5197,0.15747,0.58
5198,0.212712,0.98
5199,0.161406,0.64
5200,0.285999,1.0
5201,0.201253,0.93
5202,0.189204,0.83
5203,0.160146,0.75
5204,0.203269,0.99
5205,0.192008,0.95
5206,0.153615,0.72
5207,0.157342,0.73
5208,0.144005,0.69
5209,0.135742,0.4
5210,0.166516,0.74
5211,0.141516,0.62
5212,0.153029,0.78
5213,0.272667,0.98
5214,0.181469,0.8
5215,0.193559,0.97
5216,0.187274,0.92
5217,0.1718,0.81
5218,0.149986,0.72
5219,0.215516,1.0
5220,0.152162,0.65
5221,0.150883,0.77
5222,0.169977,0.86
5223,0.178271,0.83
5224,0.18488,0.93
5225,0.282987,0.96
5226,0.187487,0.84
5227,0.438,1.0
5228,0.181029,0.92
5229,0.192476,0.92
5230,0.204332,0.96
5231,0.337825,0.99
5232,0.178953,0.86
5233,0.20445,0.97
5234,0.337937,1.0
5235,0.209646,0.85
5236,0.243337,0.98
5237,0.186785,0.9
5238,0.198345,0.87
5239,0.155517,0.71
5240,0.194481,0.92
5241,0.242363,0.97
5242,0.170204,0.81
5243,0.256272,0.97
5244,0.109405,0.61
5245,0.179755,0.92
5246,0.185599,0.96
5247,0.213381,0.98
5248,0.172401,0.85
5249,0.322207,0.99
5250,0.183684,0.9
5251,0.161227,0.74
5252,0.187812,0.9
5253,0.203353,0.86
5254,0.19643,0.97
5255,0.161904,0.79
5256,0.214347,0.9
5257,0.187879,0.72
5258,0.252413,1.0
5259,0.178379,0.93
5260,0.131936,0.44
5261,0.187143,0.78
5262,0.16309,0.75
5263,0.162774,0.87
5264,0.155988,0.71
5265,0.187996,0.73
5266,0.199073,0.92
5267,0.193114,0.95
5268,0.24492,0.98
5269,0.14563,0.62
5270,0.157224,0.61
5271,0.501755,1.0
5272,0.187208,0.93
5273,0.571752,1.0
5274,0.187478,0.81
5275,0.223911,0.92
5276,0.153,0.59
5277,0.275278,0.98
5278,0.158349,0.66
5279,0.146225,0.64
5280,0.192276,0.99
5281,0.219715,0.88
5282,0.303711,0.99
5283,0.177411,0.82
5284,0.159463,0.64
5285,0.17667,0.86
5286,0.185948,0.97
5287,0.126887,0.41
5288,0.198456,0.9
5289,0.253123,0.95
5290,0.145317,0.76
5291,0.304675,0.99
5292,0.229538,0.89
5293,0.164974,0.87
5294,0.234403,1.0
5295,0.523512,1.0
5296,0.230356,0.99
5297,0.124932,0.53
5298,0.23108,0.94
5299,0.172687,0.87
5300,0.195452,0.94
5301,0.149308,0.83
5302,0.197905,0.98
5303,0.175148,0.79
5304,0.138853,0.62
5305,0.185821,0.89
5306,0.159964,0.81
5307,0.215068,0.95
5308,0.235237,0.95
5309,0.146876,0.75
5310,0.202081,0.97
5311,0.174472,0.7
5312,0.174051,0.85
5313,0.261441,1.0
5314,0.160109,0.67
5315,0.162764,0.81
5316,0.164835,0.93
5317,0.185939,0.84
5318,0.204314,0.95
5319,0.15646,0.7
5320,0.184682,0.86
5321,0.173362,0.8
5322,0.214507,0.95
5323,0.241629,1.0
5324,0.192809,0.71
5325,0.155698,0.75
5326,0.162552,0.64
5327,0.17376,0.86
5328,0.202291,0.91
5329,0.237127,0.99
5330,0.366041,0.99
5331,0.237711,0.95
5332,0.173745,0.72
5333,0.186198,0.89
5334,0.219309,0.96
5335,0.163517,0.73
5336,0.207842,0.9
5337,0.197587,0.96
5338,0.146704,0.64
5339,0.165076,0.68
5340,0.369019,1.0
5341,0.299074,0.99
5342,0.134857,0.62
5343,0.15917,0.75
5344,0.187758,0.84
5345,0.171132,0.84
5346,0.177896,0.8
5347,0.225442,0.95
5348,0.160048,0.95
5349,0.317338,0.99
5350,0.14531,0.66
5351,0.148428,0.78
5352,0.166339,0.77
5353,0.156164,0.67
5354,0.175373,0.96
5355,0.155401,0.76
5356,0.171166,0.84
5357,0.184446,0.85
5358,0.177649,0.93
5359,0.205723,0.9
5360,0.179809,0.89
5361,0.205557,0.92
5362,0.188094,0.95
5363,0.127762,0.57
5364,0.174746,0.9
5365,0.266328,0.99
5366,0.193587,0.86
5367,0.166688,0.64
5368,0.280474,0.99
5369,0.200153,1.0
5370,0.167979,0.77
5371,0.456948,0.99
5372,0.240796,1.0
5373,0.186645,0.84
5374,0.268571,1.0
5375,0.199024,0.95
5376,0.165444,0.89
5377,0.220323,0.98
5378,0.148894,0.65
5379,0.178311,0.9
5380,0.335931,1.0
5381,0.142018,0.61
5382,0.13336,0.44
5383,0.231741,0.98
5384,0.183006,0.93
5385,0.146795,0.56
5386,0.183983,0.82
5387,0.134743,0.44
5388,0.25778,0.99
5389,0.224115,0.99
5390,0.291052,0.99
5391,0.222424,0.99
5392,0.301058,0.99
5393,0.17645,0.81
5394,0.226117,0.91
5395,0.201208,0.93
5396,0.206043,0.86
5397,0.162999,0.77
5398,0.150146,0.71
5399,0.50201,1.0
5400,0.145237,0.61
5401,0.139278,0.62
5402,0.163345,0.77
5403,0.212661,0.99
5404,0.20052,0.89
5405,0.318211,0.99
5406,0.18172,0.87
5407,0.16612,0.85
5408,0.207588,0.97
5409,0.200028,0.89
5410,0.184817,0.89
5411,0.182154,0.87
5412,0.215239,0.99
5413,0.186607,0.87
5414,0.214009,0.96
5415,0.163283,0.86
5416,0.223931,0.99
5417,0.170362,0.72
5418,0.20442,0.97
5419,0.155666,0.78
5420,0.207771,0.91
5421,0.202433,0.91
5422,0.224304,1.0
5423,0.14695,0.8
5424,0.227342,0.98
5425,0.204367,0.98
5426,0.175841,0.78
5427,0.191409,0.91
5428,0.170847,0.8
5429,0.18631,0.87
5430,0.169333,0.75
5431,0.197303,0.81
5432,0.223853,0.99
5433,0.198318,0.92
5434,0.189125,0.81
5435,0.151539,0.69
5436,0.156196,0.74
5437,0.172003,0.84
5438,0.179431,0.85
5439,0.236612,0.97
5440,0.178716,0.96
5441,0.167165,0.73
5442,0.203598,0.96
5443,0.162704,0.74
5444,0.181442,0.92
5445,0.217179,0.98
5446,0.170153,0.83
5447,0.183489,0.91
5448,0.404422,0.99
5449,0.166608,0.76
5450,0.181751,0.92
5451,0.156852,0.71
5452,0.240975,0.96
5453,0.153818,0.74
5454,1.82285,1.0
5455,0.203046,0.95
5456,0.239969,0.97
5457,0.179185,0.74
5458,0.180776,0.88
5459,0.142374,0.49
5460,0.213031,0.96
5461,0.222119,0.94
5462,0.226003,0.99
5463,0.128023,0.48
5464,0.157983,0.7
5465,0.193262,0.99
5466,0.197259,0.88
5467,0.197385,0.89
5468,0.138151,0.61
5469,0.2314,0.94
5470,0.165076,0.78
5471,0.20079,0.89
5472,0.156966,0.88
5473,0.194232,0.9
5474,0.171942,0.83
5475,0.201378,0.93
5476,0.334846,1.0
5477,0.1599,0.75
5478,0.146732,0.65
5479,0.183042,0.91
5480,0.196489,0.88
5481,0.172908,0.89
5482,0.191995,0.84
5483,0.15303,0.73
5484,0.19936,0.92
5485,0.196784,0.91
5486,0.22925,1.0
5487,0.28604,1.0
5488,0.179601,0.86
5489,0.137873,0.65
5490,0.222069,0.93
5491,0.268198,0.94
5492,0.273584,1.0
5493,0.197026,0.98
5494,0.190123,0.92
5495,0.551688,1.0
5496,0.146573,0.66
5497,0.173438,0.78
5498,0.166546,0.67
5499,0.158433,0.75
5500,0.182912,0.85
5501,0.246344,1.0
5502,0.259717,0.98
5503,0.16286,0.77
5504,0.244904,1.0
5505,0.198341,0.92
5506,0.159291,0.75
5507,0.233262,0.87
5508,0.221315,0.97
5509,0.178862,0.9
5510,0.180397,0.88
5511,0.248293,0.96
5512,0.229434,0.97
5513,0.215381,0.94
5514,0.142892,0.5
5515,0.277802,1.0
5516,0.188641,0.82
5517,0.248048,0.99
5518,0.241546,0.93
5519,0.448756,1.0
5520,0.228054,1.0
5521,0.162574,0.79
5522,0.176335,0.95
5523,0.149248,0.68
5524,0.19541,0.93
5525,0.190312,0.95
5526,0.202848,0.88
5527,0.174145,0.85
5528,0.161121,0.67
5529,0.195035,0.82
5530,0.179486,0.81
5531,0.201892,0.93
5532,0.183633,0.79
5533,0.185858,0.96
5534,0.148961,0.72
5535,0.18394,0.86
5536,0.179358,0.89
5537,0.253584,0.96
5538,0.159523,0.87
5539,0.176885,0.82
5540,0.145918,0.75
5541,0.218639,0.99
5542,0.140402,0.91
5543,0.161436,0.76
5544,0.18929,0.95
5545,0.382918,1.0
5546,0.164726,0.7
5547,0.169658,0.89
5548,0.167087,0.79
5549,0.15106,0.76
5550,0.22564,0.95
5551,0.200235,0.91
5552,0.229507,0.96
5553,0.156113,0.76
5554,0.178173,0.93
5555,0.198178,0.81
5556,0.171025,0.89
5557,0.197546,0.91
5558,0.20211,0.95
5559,0.143014,0.78
5560,0.176537,0.76
5561,0.184461,0.91
5562,0.267235,1.0
5563,0.171421,0.82
5564,0.158573,0.75
5565,0.273254,0.99
5566,0.171557,0.94
5567,0.855386,1.0
5568,0.166273,0.81
5569,0.485843,0.99
5570,0.175889,0.82
5571,0.296442,0.99
5572,0.305633,0.94
5573,0.186943,0.89
5574,0.197355,0.86
5575,0.201783,0.89
5576,0.202566,0.89
5577,0.188139,0.9
5578,0.216534,0.96
5579,0.208084,0.98
5580,0.15981,0.63
5581,0.169965,0.85
5582,0.16396,0.77
5583,0.181968,0.83
5584,0.27606,0.94
5585,0.185174,0.9
5586,0.200156,0.89
5587,0.153674,0.59
5588,0.227411,0.98
5589,0.174766,0.94
5590,0.229653,0.94
5591,0.201921,0.98
5592,0.17186,0.74
5593,0.548134,1.0
5594,0.204696,0.89
5595,0.134743,0.68
5596,0.183359,0.84
5597,0.227675,0.99
5598,0.198894,0.95
5599,0.203652,0.93
5600,0.143269,0.62
5601,0.2272,0.96
5602,0.163162,0.82
5603,0.182372,0.83
5604,0.284669,0.99
5605,0.246575,1.0
5606,0.228421,0.97
5607,0.176207,0.82
5608,0.221848,0.97
5609,0.161077,0.73
5610,0.153557,0.62
5611,0.233131,0.99
5612,0.184056,0.92
5613,0.181481,0.93
5614,0.180862,0.85
5615,0.1878,0.92
5616,0.12893,0.48
5617,0.132085,0.5
5618,0.411663,1.0
5619,0.168342,0.91
5620,0.18071,0.88
5621,0.196666,0.96
5622,0.125613,0.66
5623,0.166746,0.88
5624,0.205437,0.94
5625,0.289384,1.0
5626,0.163202,0.8
5627,0.168747,0.72
5628,0.208476,0.96
5629,0.201228,0.9
5630,0.324344,0.99
5631,0.283872,1.0
5632,0.247004,0.99
5633,0.152063,0.82
5634,0.159491,0.82
5635,0.222354,0.94
5636,0.18173,0.77
5637,0.144718,0.7
5638,0.189996,0.94
5639,0.201148,0.97
5640,0.232744,0.96
5641,0.183683,0.92
5642,0.157684,0.85
5643,0.170166,0.85
5644,0.17848,0.69
5645,0.137969,0.53
5646,0.238518,0.96
5647,0.215423,0.93
5648,0.178881,0.77
5649,0.124251,0.47
5650,0.367668,0.98
5651,0.198452,0.9
5652,0.193762,0.92
5653,0.160372,0.79
5654,0.216628,0.94
5655,0.174282,0.86
5656,0.160665,0.81
5657,0.171694,0.73
5658,0.197588,0.93
5659,0.205693,0.95
5660,0.150437,0.6
5661,0.1773,0.8
5662,0.200164,0.83
5663,0.154895,0.76
5664,0.153432,0.66
5665,0.215321,0.96
5666,0.164129,0.84
5667,0.168713,0.86
5668,0.209277,0.95
5669,0.183439,0.87
5670,0.195462,0.89
5671,0.297378,0.99
5672,0.209822,0.92
5673,0.17798,0.87
5674,0.204957,0.9
5675,0.19337,0.88
5676,0.19514,0.83
5677,0.20314,0.96
5678,0.14031,0.44
5679,0.188049,0.96
5680,0.345888,0.99
5681,0.176908,0.83
5682,0.206813,0.95
5683,0.204063,0.71
5684,0.168537,0.86
5685,0.326453,1.0
5686,0.201649,0.9
5687,0.191356,0.9
5688,0.327407,0.99
5689,0.143144,0.55
5690,0.171639,0.91
5691,0.201681,0.92
5692,0.181172,0.92
5693,0.211498,0.89
5694,0.147059,0.6
5695,0.148018,0.85
5696,0.196514,0.93
5697,0.188769,0.91
5698,0.212191,0.93
5699,0.184829,0.94
5700,0.205791,0.85
5701,0.135432,0.66
5702,0.346847,0.99
5703,0.202726,0.92
5704,0.352579,1.0
5705,0.204822,0.94
5706,0.157075,0.72
5707,0.206626,0.9
5708,0.181404,0.92
5709,0.17742,0.77
5710,0.222793,0.95
5711,0.207889,0.95
5712,0.199762,0.94
5713,0.223467,1.0
5714,0.163859,0.73
5715,0.229792,1.0
5716,0.168575,0.85
5717,0.208314,1.0
5718,0.185112,0.8
5719,0.160947,0.84
5720,0.17744,0.9
5721,0.130467,0.47
5722,0.191087,0.94
5723,0.145363,0.54
5724,0.16574,0.84
5725,0.182157,0.96
5726,0.1671,0.85
5727,0.321233,0.97
5728,0.236548,0.99
5729,0.172683,0.72
5730,0.151994,0.63
5731,0.157177,0.79
5732,0.140442,0.49
5733,0.30396,0.99
5734,0.24015,1.0
5735,0.192923,0.92
5736,0.209295,0.96
5737,0.558796,1.0
5738,0.185118,0.84
5739,0.13345,0.66
5740,0.17852,0.87
5741,0.139723,0.84
5742,0.176574,0.84
5743,0.183396,0.86
5744,0.198599,0.85
5745,0.263671,0.99
5746,0.226079,0.96
5747,0.178947,0.75
5748,0.165549,0.88
5749,0.190746,0.92
5750,0.139332,0.54
5751,0.274486,0.95
5752,0.156285,0.74
5753,0.193002,0.86
5754,0.629262,0.99
5755,0.253244,0.99
5756,0.154862,0.67
5757,0.333123,1.0
5758,0.156499,0.74
5759,0.207549,0.9
5760,0.177304,0.84
5761,0.234639,0.96
5762,0.145308,0.66
5763,0.197002,0.9
5764,0.158445,0.81
5765,0.144307,0.7
5766,0.435678,1.0
5767,0.169182,0.84
5768,0.211498,0.98
5769,0.143237,0.56
5770,0.174986,0.89
5771,0.198062,0.95
5772,0.163525,0.78
5773,0.167856,0.86
5774,0.175965,0.91
5775,0.173021,0.87
5776,0.177544,0.8
5777,0.421697,1.0
5778,0.192312,0.89
5779,0.239803,1.0
5780,0.180044,0.95
5781,0.213598,0.91
5782,0.162053,0.81
5783,0.183743,0.87
5784,0.251907,0.99
5785,0.137931,0.54
5786,0.230511,0.95
5787,0.185967,0.8
5788,0.132249,0.62
5789,0.278775,0.99
5790,0.163271,0.76
5791,0.2261,0.96
5792,0.160728,0.77
5793,0.159524,0.63
5794,0.182816,0.8
5795,0.20596,0.94
5796,0.219978,0.98
5797,0.177861,0.9
5798,0.192947,0.89
5799,0.167184,0.82
5800,0.140532,0.63
5801,0.215646,0.96
5802,0.208442,0.71
5803,0.191799,0.92
5804,0.16548,0.83
5805,0.269277,0.99
5806,0.176732,0.83
5807,0.180729,0.8
5808,0.367179,1.0
5809,0.20175,0.96
5810,0.170673,0.85
5811,0.193852,0.88
5812,0.166456,0.88
5813,0.20065,0.96
5814,0.169151,0.8
5815,0.242679,1.0
5816,0.19209,0.87
5817,0.178221,0.87
5818,0.155844,0.73
5819,0.16321,0.9
5820,0.163464,0.78
5821,0.202255,0.91
5822,0.190078,0.88
5823,0.1632,0.82
5824,0.211873,0.94
5825,0.221627,0.97
5826,0.329599,1.0
5827,0.473544,1.0
5828,0.152631,0.6
5829,0.239493,0.99
5830,0.155579,0.89
5831,0.214411,0.92
5832,0.198735,0.98
5833,0.164721,0.68
5834,0.142115,0.46
5835,0.243337,1.0
5836,0.162493,0.68
5837,0.171839,0.79
5838,0.18265,0.9
5839,0.296633,1.0
5840,0.222908,0.97
5841,0.26415,0.99
5842,0.207566,0.91
5843,0.234698,0.99
5844,0.16557,0.77
5845,0.195499,0.9
5846,0.172956,0.95
5847,0.164267,0.76
5848,0.209675,0.95
5849,0.169956,0.76
5850,0.152262,0.63
5851,0.191716,0.96
5852,0.124801,0.49
5853,0.141865,0.66
5854,0.177127,0.88
5855,0.213999,0.94
5856,0.176448,0.81
5857,0.188225,0.87
5858,0.122533,0.39
5859,0.285058,1.0
5860,0.247426,1.0
5861,0.174998,0.85
5862,0.160066,0.67
5863,0.346993,0.99
5864,0.185863,0.87
5865,0.213595,0.91
5866,0.193037,0.92
5867,0.212725,0.91
5868,0.192677,0.89
5869,0.16774,0.8
5870,0.19681,0.97
5871,0.193512,0.93
5872,0.201378,0.93
5873,0.180199,0.85
5874,0.179403,0.85
5875,0.290298,0.98
5876,0.192174,0.91
5877,0.205952,0.96
5878,0.182381,0.89
5879,0.239379,0.98
5880,0.174343,0.85
5881,0.160205,0.71
5882,0.18833,0.89
5883,0.195075,0.93
5884,0.170165,0.71
5885,0.146946,0.67
5886,0.161077,0.77
5887,0.156273,0.66
5888,0.152391,0.63
5889,0.256783,0.99
5890,0.353789,0.99
5891,0.164767,0.89
5892,0.197447,0.81
5893,0.187776,0.93
5894,0.181233,0.97
5895,0.229269,1.0
5896,0.208678,0.94
5897,0.187407,0.82
5898,0.187704,0.93
5899,0.168149,0.86
5900,0.187704,0.85
5901,0.204215,0.95
5902,0.157218,0.74
5903,0.148861,0.67
5904,0.180634,0.89
5905,0.131855,0.67
5906,0.191145,0.9
5907,0.166504,0.88
5908,0.205453,0.95
5909,0.15993,0.79
5910,0.281016,1.0
5911,0.170949,0.67
5912,0.326305,0.99
5913,1.09149,1.0
5914,0.16799,0.71
5915,0.289379,0.99
5916,0.175358,0.84
5917,0.21033,0.99
5918,0.185499,0.81
5919,0.184981,0.89
5920,0.24373,0.99
5921,0.147849,0.6
5922,0.198261,0.88
5923,0.169722,0.69
5924,0.208017,1.0
5925,0.169529,0.9
5926,0.203964,0.93
5927,0.216046,0.86
5928,0.187423,0.93
5929,0.153829,0.76
5930,0.320812,0.99
5931,0.264405,1.0
5932,0.165072,0.78
5933,0.18025,0.91
5934,0.168993,0.74
5935,0.154422,0.72
5936,0.206074,0.96
5937,0.204113,0.99
5938,0.192648,0.8
5939,0.194716,0.89
5940,0.227145,0.96
5941,0.18362,0.98
5942,0.229888,1.0
5943,0.205994,1.0
5944,0.280473,0.98
5945,0.176108,0.74
5946,0.168993,0.93
5947,0.179827,0.8
5948,0.214192,0.95
5949,0.19533,0.87
5950,0.169984,0.76
5951,0.161272,0.91
5952,0.179835,0.92
5953,0.166911,0.82
5954,0.162331,0.69
5955,0.165982,0.86
5956,0.267514,0.99
5957,0.205425,0.97
5958,0.143788,0.78
5959,0.186168,0.9
5960,0.335731,0.99
5961,0.276515,1.0
5962,0.171581,0.89
5963,0.150527,0.65
5964,0.179941,0.86
5965,0.176931,0.87
5966,0.274279,1.0
5967,0.20652,0.93
5968,0.434919,1.0
5969,0.168498,0.83
5970,0.234744,0.99
5971,0.192771,0.91
5972,0.324131,1.0
5973,0.153611,0.81
5974,0.258003,0.97
5975,0.212506,0.95
5976,0.176485,0.93
5977,0.210662,0.97
5978,0.160751,0.76
5979,0.206651,0.97
5980,0.141868,0.58
5981,0.22049,0.9
5982,0.152721,0.65
5983,0.166128,0.8
5984,0.20739,0.94
5985,0.178361,0.88
5986,0.181191,0.83
5987,0.187481,0.86
5988,0.134675,0.61
5989,0.221098,0.97
5990,0.223655,0.99
5991,0.421978,1.0
5992,0.188496,0.89
5993,0.186129,0.92
5994,0.149036,0.65
5995,0.181006,0.73
5996,0.213041,0.95
5997,0.17945,0.72
5998,0.176313,0.86
5999,0.194743,0.89
6000,0.195362,0.97
6001,0.176559,0.88
6002,0.302719,1.0
6003,0.172406,0.8
6004,0.170658,0.72
6005,0.233109,0.93
6006,0.151358,0.74
6007,0.203061,0.95
6008,0.164871,0.6
6009,0.161415,0.73
6010,0.164876,0.97
6011,0.201726,0.98
6012,0.194813,0.86
6013,0.197025,0.7
6014,0.20403,0.97
6015,0.19828,0.94
6016,0.178124,0.74
6017,0.184187,0.93
6018,0.184526,0.89
6019,0.172726,0.79
6020,0.37293,1.0
6021,0.163088,0.86
6022,0.19388,0.96
6023,0.187998,0.87
6024,0.232545,0.91
6025,0.188897,0.79
6026,0.15932,0.64
6027,0.169545,0.79
6028,0.183352,0.78
6029,0.19116,0.92
6030,0.184113,0.89
6031,0.218546,0.96
6032,0.168012,0.92
6033,0.195172,0.95
6034,0.537572,1.0
6035,0.172147,0.88
6036,0.201016,0.87
6037,0.19873,0.91
6038,0.187219,0.88
6039,0.273422,0.97
6040,0.196008,0.91
6041,0.221347,0.94
6042,0.162329,0.86
6043,0.179681,0.96
6044,0.228282,0.94
6045,0.182538,0.92
6046,0.187291,0.79
6047,0.266748,0.99
6048,0.142749,0.66
6049,0.182586,0.84
6050,0.187885,0.87
6051,0.177413,0.74
6052,0.222911,1.0
6053,0.155944,0.67
6054,0.153483,0.62
6055,0.243726,1.0
6056,0.202076,0.99
6057,0.182118,0.81
6058,0.204641,0.98
6059,0.159289,0.76
6060,0.19486,0.94
6061,0.153029,0.61
6062,0.200605,0.86
6063,0.156597,0.67
6064,0.160255,0.75
6065,0.16893,0.66
6066,0.237863,0.98
6067,0.19598,0.92
6068,0.416212,1.0
6069,0.187741,0.9
6070,0.147295,0.9
6071,0.13921,0.47
6072,0.145962,0.64
6073,0.15803,0.73
6074,0.214919,0.97
6075,0.161836,0.83
6076,0.343996,0.98
6077,0.213373,0.87
6078,0.158357,0.74
6079,0.381608,1.0
6080,0.142615,0.6
6081,0.218413,0.91
6082,0.145267,0.86
6083,0.18888,0.8
6084,0.149252,0.71
6085,0.199213,0.87
6086,0.237732,0.98
6087,0.161054,0.71
6088,0.307787,1.0
6089,0.185661,0.92
6090,0.146977,0.54
6091,0.246013,0.97
6092,0.149593,0.78
6093,0.218113,0.93
6094,0.248695,1.0
6095,0.213897,0.97
6096,0.303826,1.0
6097,0.168329,0.8
6098,0.199451,0.92
6099,0.207286,0.79
6100,0.176472,0.87
6101,0.211926,0.93
6102,0.210857,0.93
6103,0.12595,0.62
6104,0.206947,0.9
6105,0.176883,0.76
6106,1.24048,1.0
6107,0.190125,0.97
6108,0.182387,0.86
6109,0.178006,0.76
6110,0.184304,0.9
6111,0.164151,0.8
6112,0.167966,0.8
6113,0.169315,0.62
6114,0.14245,0.5
6115,0.190966,0.96
6116,0.15109,0.73
6117,0.264259,1.0
6118,0.274114,1.0
6119,0.183871,0.71
6120,0.177443,0.93
6121,0.155973,0.66
6122,0.203079,0.98
6123,0.208543,0.82
6124,0.316926,0.99
6125,0.134791,0.57
6126,0.172321,0.95
6127,0.166465,0.83
6128,0.173264,0.8
6129,0.220872,0.88
6130,0.17432,0.74
6131,0.183348,0.88
6132,0.178235,0.82
6133,0.215474,0.93
6134,1.20111,1.0
6135,0.2161,0.97
6136,0.185376,0.87
6137,0.198807,0.91
6138,0.236251,0.91
6139,0.345135,1.0
6140,0.146545,0.73
6141,0.183153,0.8
6142,0.158697,0.78
6143,0.168091,0.74
6144,0.198542,0.92
6145,0.178981,0.9
6146,0.164219,0.88
6147,0.16075,0.8
6148,0.153293,0.76
6149,0.18677,0.74
